job_id,job_title,cv_id,cv_category,similarity_score,gemini_score
3891253474,Online Marketing Leader - US Only,21867728,CONSULTANT,6,1
3891253474,Online Marketing Leader - US Only,18900722,DIGITAL-MEDIA,6,2
3891253474,Online Marketing Leader - US Only,10149490,CONSTRUCTION,3,1
3891253474,Online Marketing Leader - US Only,11270462,PUBLIC-RELATIONS,5,5
3891253474,Online Marketing Leader - US Only,17983430,AVIATION,4,6
3891253474,Online Marketing Leader - US Only,28630325,ENGINEERING,5,2
3891253474,Online Marketing Leader - US Only,28013287,TEACHER,3,3
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",13386301,APPAREL,4,8
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",13807808,DESIGNER,4,3
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",27091280,APPAREL,4,7
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",71767359,APPAREL,4,4
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",19164410,DESIGNER,4,2
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",11555549,ARTS,1,2
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",62870550,HR,2,7
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",38565119,DESIGNER,2,3
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",14556869,DIGITAL-MEDIA,2,3
3895524751,"Abercrombie & Fitch - Assistant Manager, Somerset North",31111279,INFORMATION-TECHNOLOGY,0,1
3904988778,Senior Accountant,28298773,ACCOUNTANT,6,8
3904988778,Senior Accountant,78257294,ACCOUNTANT,6,7
3904988778,Senior Accountant,21763056,ACCOUNTANT,6,8
3904988778,Senior Accountant,27573855,ACCOUNTANT,6,8
3904988778,Senior Accountant,19446337,ACCOUNTANT,6,8
3904988778,Senior Accountant,75286906,ACCOUNTANT,6,8
3904988778,Senior Accountant,38847011,ACCOUNTANT,5,7
3904988778,Senior Accountant,27726066,CONSULTANT,5,2
3904988778,Senior Accountant,21629057,ENGINEERING,4,1
3904988778,Senior Accountant,26835781,AGRICULTURE,2,2
3905370898,Director of Sales,19582792,SALES,8,6
3905370898,Director of Sales,59422148,SALES,7,5
3905370898,Director of Sales,20330739,DIGITAL-MEDIA,7,4
3905370898,Director of Sales,37540732,SALES,7,6
3905370898,Director of Sales,32385553,BUSINESS-DEVELOPMENT,7,4
3905370898,Director of Sales,38314236,ENGINEERING,3,1
3905370898,Director of Sales,28111403,INFORMATION-TECHNOLOGY,5,2
3905370898,Director of Sales,15850434,TEACHER,4,1
3905370898,Director of Sales,65219288,AVIATION,4,3
3905370898,Director of Sales,11333001,AVIATION,4,2
3899518895,Quality Auditor,39308779,CONSULTANT,7,6
3899518895,Quality Auditor,22852364,FINANCE,6,5
3899518895,Quality Auditor,95792386,ACCOUNTANT,6,3
3899518895,Quality Auditor,13129275,PUBLIC-RELATIONS,6,2
3899518895,Quality Auditor,34594746,HEALTHCARE,6,2
3899518895,Quality Auditor,37220856,ARTS,3,2
3899518895,Quality Auditor,24590489,PUBLIC-RELATIONS,4,2
3899518895,Quality Auditor,47549345,ENGINEERING,3,1
3899518895,Quality Auditor,27497542,DESIGNER,2,0
3899518895,Quality Auditor,54180474,TEACHER,2,1
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,27120528,BANKING,7,8
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,70667011,BANKING,7,8
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,69243180,BANKING,7,7
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,3547447,BANKING,7,8
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,18882984,BANKING,7,8
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,81373857,CHEF,4,2
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,19557384,BUSINESS-DEVELOPMENT,4,1
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,28897981,INFORMATION-TECHNOLOGY,4,2
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,18106533,HR,3,3
3904987648,Operations | Sales | Career Changers & Entry Level | Myrtle Beach,23185829,CHEF,4,1
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",18036030,BPO,4,5
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",37391947,HR,4,7
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",28051330,SALES,4,4
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",35121930,ADVOCATE,4,4
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",11704150,AVIATION,4,2
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",24977396,PUBLIC-RELATIONS,2,6
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",10738095,APPAREL,3,4
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",28623782,FINANCE,3,4
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",15918496,SALES,3,4
3902764098,"DLS Case Manager - Seasonal, Disability and Leave Services",14225422,HR,3,6
3904934675,Web Designer,27903191,DIGITAL-MEDIA,6,4
3904934675,Web Designer,26160200,DIGITAL-MEDIA,5,6
3904934675,Web Designer,14556869,DIGITAL-MEDIA,5,5
3904934675,Web Designer,16276121,DIGITAL-MEDIA,5,5
3904934675,Web Designer,47996197,DIGITAL-MEDIA,5,5
3904934675,Web Designer,92283635,AVIATION,2,1
3904934675,Web Designer,15791766,INFORMATION-TECHNOLOGY,3,3
3904934675,Web Designer,36727173,AVIATION,1,1
3904934675,Web Designer,10344379,BPO,4,3
3904934675,Web Designer,36434348,INFORMATION-TECHNOLOGY,3,5
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",14496667,ACCOUNTANT,5,2
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",23110214,HEALTHCARE,5,3
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",15891494,FINANCE,5,2
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",85766635,HR,5,1
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",26671167,HR,5,1
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",22423839,BUSINESS-DEVELOPMENT,3,2
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",24913648,INFORMATION-TECHNOLOGY,3,2
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",29821051,ACCOUNTANT,4,3
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",51638201,CONSTRUCTION,3,1
3904099619,"Manager, Global Regulatory Affairs CMC Submissions Management",21190805,AVIATION,4,2
3905378113,Sr. Manager - IT Audit,22852364,FINANCE,6,8
3905378113,Sr. Manager - IT Audit,39308779,CONSULTANT,6,7
3905378113,Sr. Manager - IT Audit,81761658,INFORMATION-TECHNOLOGY,6,7
3905378113,Sr. Manager - IT Audit,19796840,INFORMATION-TECHNOLOGY,5,8
3905378113,Sr. Manager - IT Audit,19243556,FINANCE,5,4
3905378113,Sr. Manager - IT Audit,51018476,DESIGNER,1,1
3905378113,Sr. Manager - IT Audit,25070914,PUBLIC-RELATIONS,2,2
3905378113,Sr. Manager - IT Audit,23398733,HEALTHCARE,3,0
3905378113,Sr. Manager - IT Audit,82929064,DIGITAL-MEDIA,3,1
3905378113,Sr. Manager - IT Audit,16833515,AVIATION,3,3
3899528389,Human Resources Director,24184357,HR,6,8
3899528389,Human Resources Director,25676643,HR,6,8
3899528389,Human Resources Director,23011221,HR,6,8
3899528389,Human Resources Director,29297973,HR,6,7
3899528389,Human Resources Director,29149998,HR,6,5
3899528389,Human Resources Director,36136569,BUSINESS-DEVELOPMENT,4,3
3899528389,Human Resources Director,92283635,AVIATION,4,1
3899528389,Human Resources Director,12674307,DESIGNER,3,3
3899528389,Human Resources Director,27080812,DIGITAL-MEDIA,3,3
3899528389,Human Resources Director,32947778,HR,6,9
3905328818,Store Manager,27397245,FITNESS,6,7
3905328818,Store Manager,24516163,APPAREL,6,6
3905328818,Store Manager,91533580,APPAREL,6,7
3905328818,Store Manager,16850314,AVIATION,6,5
3905328818,Store Manager,37473139,AVIATION,6,5
3905328818,Store Manager,29926588,ADVOCATE,2,3
3905328818,Store Manager,85421438,DIGITAL-MEDIA,4,3
3905328818,Store Manager,30713796,BANKING,2,6
3905328818,Store Manager,35571205,CONSTRUCTION,4,7
3905328818,Store Manager,14910300,PUBLIC-RELATIONS,3,3
3902743715,Medical Laboratory Technician PRN,25328428,HEALTHCARE,5,3
3902743715,Medical Laboratory Technician PRN,22990761,AVIATION,5,4
3902743715,Medical Laboratory Technician PRN,91478356,HEALTHCARE,5,3
3902743715,Medical Laboratory Technician PRN,16121387,HEALTHCARE,5,2
3902743715,Medical Laboratory Technician PRN,19090468,HEALTHCARE,5,2
3902743715,Medical Laboratory Technician PRN,22890839,ENGINEERING,3,2
3902743715,Medical Laboratory Technician PRN,19774173,FITNESS,3,2
3902743715,Medical Laboratory Technician PRN,24589765,AVIATION,2,1
3902743715,Medical Laboratory Technician PRN,10969918,FITNESS,4,3
3902743715,Medical Laboratory Technician PRN,30642458,PUBLIC-RELATIONS,2,1
3905335116,Associate Developer - Appian Platform,99124477,CONSULTANT,6,2
3905335116,Associate Developer - Appian Platform,20674668,INFORMATION-TECHNOLOGY,6,1
3905335116,Associate Developer - Appian Platform,23438227,ENGINEERING,6,1
3905335116,Associate Developer - Appian Platform,32531824,BUSINESS-DEVELOPMENT,6,2
3905335116,Associate Developer - Appian Platform,83816738,INFORMATION-TECHNOLOGY,6,4
3905335116,Associate Developer - Appian Platform,45656814,FITNESS,2,0
3905335116,Associate Developer - Appian Platform,22718826,CONSTRUCTION,5,2
3905335116,Associate Developer - Appian Platform,27099856,APPAREL,4,2
3905335116,Associate Developer - Appian Platform,34151183,FITNESS,4,2
3905335116,Associate Developer - Appian Platform,43622023,SALES,4,2
3902350058,Quality Engineering Manager,33685075,ENGINEERING,7,8
3902350058,Quality Engineering Manager,17488801,ENGINEERING,6,8
3902350058,Quality Engineering Manager,81125166,ENGINEERING,6,7
3902350058,Quality Engineering Manager,24154692,AVIATION,6,7
3902350058,Quality Engineering Manager,17043822,ENGINEERING,6,3
3902350058,Quality Engineering Manager,11378657,HR,3,2
3902350058,Quality Engineering Manager,25451319,HEALTHCARE,4,3
3902350058,Quality Engineering Manager,23139819,ACCOUNTANT,2,2
3902350058,Quality Engineering Manager,29211359,CHEF,2,0
3902350058,Quality Engineering Manager,17571262,BUSINESS-DEVELOPMENT,3,2
3903850158,Audit Manager,39308779,CONSULTANT,7,8
3903850158,Audit Manager,22852364,FINANCE,6,8
3903850158,Audit Manager,13129275,PUBLIC-RELATIONS,6,1
3903850158,Audit Manager,95792386,ACCOUNTANT,6,7
3903850158,Audit Manager,56068028,INFORMATION-TECHNOLOGY,6,7
3903850158,Audit Manager,20478831,TEACHER,2,0
3903850158,Audit Manager,31273310,BUSINESS-DEVELOPMENT,4,1
3903850158,Audit Manager,12019284,FITNESS,4,1
3903850158,Audit Manager,13386301,APPAREL,2,2
3903850158,Audit Manager,10659182,TEACHER,3,2
3902358076,Retail Sales Technology Associate,13812481,SALES,7,7
3902358076,Retail Sales Technology Associate,37735467,SALES,7,7
3902358076,Retail Sales Technology Associate,23296286,SALES,7,7
3902358076,Retail Sales Technology Associate,42304307,SALES,7,7
3902358076,Retail Sales Technology Associate,29573698,SALES,7,7
3902358076,Retail Sales Technology Associate,14009087,PUBLIC-RELATIONS,3,2
3902358076,Retail Sales Technology Associate,59403481,ACCOUNTANT,4,2
3902358076,Retail Sales Technology Associate,33023370,CONSTRUCTION,3,2
3902358076,Retail Sales Technology Associate,16833515,AVIATION,4,4
3902358076,Retail Sales Technology Associate,27512470,FINANCE,4,2
3900941805,Graphic Designer,27497542,DESIGNER,3,1
3900941805,Graphic Designer,21007083,DIGITAL-MEDIA,3,3
3900941805,Graphic Designer,23719943,DESIGNER,3,6
3900941805,Graphic Designer,15746146,APPAREL,3,3
3900941805,Graphic Designer,13807808,DESIGNER,3,3
3900941805,Graphic Designer,36574147,BUSINESS-DEVELOPMENT,1,1
3900941805,Graphic Designer,28939941,ACCOUNTANT,1,1
3900941805,Graphic Designer,17562754,DIGITAL-MEDIA,2,1
3900941805,Graphic Designer,26341987,INFORMATION-TECHNOLOGY,1,1
3900941805,Graphic Designer,26961846,FINANCE,1,0
3904926063,SALES FLOOR ASSOCIATE,16850314,AVIATION,6,5
3904926063,SALES FLOOR ASSOCIATE,37473139,AVIATION,6,6
3904926063,SALES FLOOR ASSOCIATE,29306433,FITNESS,6,7
3904926063,SALES FLOOR ASSOCIATE,29992154,HEALTHCARE,5,8
3904926063,SALES FLOOR ASSOCIATE,15535408,APPAREL,5,8
3904926063,SALES FLOOR ASSOCIATE,35157762,CHEF,3,1
3904926063,SALES FLOOR ASSOCIATE,14055971,BUSINESS-DEVELOPMENT,4,2
3904926063,SALES FLOOR ASSOCIATE,24285142,DESIGNER,2,1
3904926063,SALES FLOOR ASSOCIATE,66832845,INFORMATION-TECHNOLOGY,3,0
3904926063,SALES FLOOR ASSOCIATE,17602815,BUSINESS-DEVELOPMENT,3,0
3903851046,Onsite Medical Representative,52979663,HR,6,4
3903851046,Onsite Medical Representative,22546476,CONSTRUCTION,6,5
3903851046,Onsite Medical Representative,19851252,AGRICULTURE,5,4
3903851046,Onsite Medical Representative,45077654,HEALTHCARE,5,5
3903851046,Onsite Medical Representative,39970711,HR,5,5
3903851046,Onsite Medical Representative,55595908,ENGINEERING,3,3
3903851046,Onsite Medical Representative,67645662,ENGINEERING,2,3
3903851046,Onsite Medical Representative,17108676,ENGINEERING,3,3
3903851046,Onsite Medical Representative,29211919,SALES,3,3
3903851046,Onsite Medical Representative,17545780,HEALTHCARE,4,5
3904422468,Dual Director of Sales,24905947,BPO,6,5
3904422468,Dual Director of Sales,16449850,FINANCE,6,1
3904422468,Dual Director of Sales,16852973,HR,6,4
3904422468,Dual Director of Sales,11835339,CONSULTANT,5,5
3904422468,Dual Director of Sales,79261033,BPO,5,6
3904422468,Dual Director of Sales,36856210,INFORMATION-TECHNOLOGY,3,2
3904422468,Dual Director of Sales,27835351,CONSTRUCTION,3,2
3904422468,Dual Director of Sales,11333660,CONSULTANT,3,2
3904422468,Dual Director of Sales,23396633,BUSINESS-DEVELOPMENT,4,4
3904422468,Dual Director of Sales,97449528,AUTOMOBILE,4,3
3894290008,Application Support Specialist,11197262,AGRICULTURE,4,3
3894290008,Application Support Specialist,18472240,CONSTRUCTION,4,2
3894290008,Application Support Specialist,11360471,CONSTRUCTION,4,3
3894290008,Application Support Specialist,33023370,CONSTRUCTION,4,2
3894290008,Application Support Specialist,25719936,AVIATION,3,3
3894290008,Application Support Specialist,29028935,BPO,1,3
3894290008,Application Support Specialist,26160200,DIGITAL-MEDIA,2,2
3894290008,Application Support Specialist,25315791,SALES,1,1
3894290008,Application Support Specialist,22848179,ARTS,2,3
3894290008,Application Support Specialist,13858219,APPAREL,1,2
3902758641,Senior Civil Engineer,67582956,DESIGNER,7,7
3902758641,Senior Civil Engineer,28815362,CONSTRUCTION,7,7
3902758641,Senior Civil Engineer,24953126,CONSTRUCTION,7,5
3902758641,Senior Civil Engineer,30311725,CONSTRUCTION,6,3
3902758641,Senior Civil Engineer,61065616,CONSTRUCTION,6,3
3902758641,Senior Civil Engineer,78107631,ARTS,3,1
3902758641,Senior Civil Engineer,19037403,FITNESS,2,0
3902758641,Senior Civil Engineer,49127329,ENGINEERING,5,2
3902758641,Senior Civil Engineer,14966165,BUSINESS-DEVELOPMENT,3,2
3902758641,Senior Civil Engineer,43622023,SALES,3,0
3905326727,Toddler Lead Teacher,12155206,TEACHER,6,7
3905326727,Toddler Lead Teacher,21611212,TEACHER,6,7
3905326727,Toddler Lead Teacher,13583538,TEACHER,6,7
3905326727,Toddler Lead Teacher,13855004,TEACHER,6,6
3905326727,Toddler Lead Teacher,21773106,TEACHER,6,6
3905326727,Toddler Lead Teacher,29332616,SALES,3,3
3905326727,Toddler Lead Teacher,29928796,SALES,3,3
3905326727,Toddler Lead Teacher,12748557,ENGINEERING,2,2
3905326727,Toddler Lead Teacher,29483501,CONSTRUCTION,3,1
3905326727,Toddler Lead Teacher,49997097,ACCOUNTANT,3,2
3901691900,Fire Sprinkler Project Manager,38220146,ENGINEERING,5,5
3901691900,Fire Sprinkler Project Manager,90280583,ENGINEERING,5,4
3901691900,Fire Sprinkler Project Manager,21363048,CONSTRUCTION,5,5
3901691900,Fire Sprinkler Project Manager,19364677,CONSTRUCTION,5,5
3901691900,Fire Sprinkler Project Manager,39566718,CONSTRUCTION,5,5
3901691900,Fire Sprinkler Project Manager,27788376,CONSULTANT,2,2
3901691900,Fire Sprinkler Project Manager,23782450,SALES,3,2
3901691900,Fire Sprinkler Project Manager,98389424,INFORMATION-TECHNOLOGY,2,2
3901691900,Fire Sprinkler Project Manager,75057933,ADVOCATE,2,1
3901691900,Fire Sprinkler Project Manager,50432401,BUSINESS-DEVELOPMENT,4,3
3889497210,Residential Counselor,15313140,ADVOCATE,6,7
3889497210,Residential Counselor,15727656,ADVOCATE,5,7
3889497210,Residential Counselor,35121930,ADVOCATE,5,6
3889497210,Residential Counselor,75057933,ADVOCATE,5,8
3889497210,Residential Counselor,69005326,TEACHER,5,7
3889497210,Residential Counselor,12085736,DIGITAL-MEDIA,2,1
3889497210,Residential Counselor,28206098,BPO,3,3
3889497210,Residential Counselor,13294301,ACCOUNTANT,2,1
3889497210,Residential Counselor,20966771,PUBLIC-RELATIONS,2,2
3889497210,Residential Counselor,70198580,AVIATION,2,2
3902924274,Team Lead,13569152,CONSULTANT,7,4
3902924274,Team Lead,43375498,BANKING,6,7
3902924274,Team Lead,13080868,BUSINESS-DEVELOPMENT,6,7
3902924274,Team Lead,18757174,BUSINESS-DEVELOPMENT,6,5
3902924274,Team Lead,64589506,BANKING,6,1
3902924274,Team Lead,26046064,DESIGNER,3,2
3902924274,Team Lead,10333299,CHEF,5,5
3902924274,Team Lead,20324037,BUSINESS-DEVELOPMENT,6,3
3902924274,Team Lead,18159866,INFORMATION-TECHNOLOGY,3,0
3902924274,Team Lead,29091445,HR,4,3
3905656824,Victim Witness Advocate,16332348,ADVOCATE,7,9
3905656824,Victim Witness Advocate,13967854,ADVOCATE,7,9
3905656824,Victim Witness Advocate,37333719,ADVOCATE,6,9
3905656824,Victim Witness Advocate,15313140,ADVOCATE,6,8
3905656824,Victim Witness Advocate,30741799,ADVOCATE,6,8
3905656824,Victim Witness Advocate,19090468,HEALTHCARE,3,2
3905656824,Victim Witness Advocate,26048718,HR,4,3
3905656824,Victim Witness Advocate,17545780,HEALTHCARE,3,3
3905656824,Victim Witness Advocate,87826037,AVIATION,2,1
3905656824,Victim Witness Advocate,56520872,HEALTHCARE,4,3
3902783923,"Applications Engineer, Coupa",65864767,BANKING,6,2
3902783923,"Applications Engineer, Coupa",86595128,FINANCE,5,2
3902783923,"Applications Engineer, Coupa",98513424,FINANCE,5,3
3902783923,"Applications Engineer, Coupa",13173522,BUSINESS-DEVELOPMENT,5,3
3902783923,"Applications Engineer, Coupa",24553863,FINANCE,5,4
3902783923,"Applications Engineer, Coupa",34046031,BUSINESS-DEVELOPMENT,3,3
3902783923,"Applications Engineer, Coupa",32965335,ENGINEERING,3,3
3902783923,"Applications Engineer, Coupa",17131084,BANKING,5,3
3902783923,"Applications Engineer, Coupa",78229715,FINANCE,4,3
3902783923,"Applications Engineer, Coupa",30128072,ADVOCATE,2,2
3903837534,Member Loyalty Representative,26530575,FINANCE,4,1
3903837534,Member Loyalty Representative,17131084,BANKING,3,1
3903837534,Member Loyalty Representative,15792052,FINANCE,3,5
3903837534,Member Loyalty Representative,15717923,ACCOUNTANT,3,2
3903837534,Member Loyalty Representative,81677620,FINANCE,3,1
3903837534,Member Loyalty Representative,19471144,CONSTRUCTION,1,2
3903837534,Member Loyalty Representative,30594821,ARTS,1,6
3903837534,Member Loyalty Representative,18885767,ARTS,2,2
3903837534,Member Loyalty Representative,15484011,HEALTHCARE,1,6
3903837534,Member Loyalty Representative,22047665,SALES,2,7
3901391149,Facilities Manager,12333703,HEALTHCARE,7,8
3901391149,Facilities Manager,38108845,FITNESS,7,7
3901391149,Facilities Manager,26834746,ENGINEERING,6,8
3901391149,Facilities Manager,11183737,HR,6,7
3901391149,Facilities Manager,89858892,SALES,6,2
3901391149,Facilities Manager,24817041,ACCOUNTANT,3,1
3901391149,Facilities Manager,20400279,SALES,4,1
3901391149,Facilities Manager,13518263,DESIGNER,3,2
3901391149,Facilities Manager,28942221,CONSTRUCTION,3,3
3901391149,Facilities Manager,13195436,AVIATION,5,4
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",11842274,SALES,6,8
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",36366044,SALES,4,7
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",79536879,HEALTHCARE,4,1
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",11835339,CONSULTANT,4,1
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",34594746,HEALTHCARE,4,1
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",51769822,HR,2,1
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",20993320,HR,2,0
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",20824105,INFORMATION-TECHNOLOGY,1,0
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",29091445,HR,1,1
3905296315,"Barback (Full-Time) - Arizona Biltmore, A Waldorf Astoria Resort",16332293,AUTOMOBILE,3,0
3902845086,Senior Accounting Manager,20918464,ACCOUNTANT,8,6
3902845086,Senior Accounting Manager,78257294,ACCOUNTANT,7,7
3902845086,Senior Accounting Manager,13701259,ACCOUNTANT,7,7
3902845086,Senior Accounting Manager,19446337,ACCOUNTANT,7,7
3902845086,Senior Accounting Manager,11490673,FINANCE,7,7
3902845086,Senior Accounting Manager,11981094,ENGINEERING,3,2
3902845086,Senior Accounting Manager,21363048,CONSTRUCTION,5,2
3902845086,Senior Accounting Manager,30863060,CONSULTANT,4,3
3902845086,Senior Accounting Manager,75057933,ADVOCATE,3,0
3902845086,Senior Accounting Manager,15891494,FINANCE,7,6
3902363931,Project Manager,13575312,HEALTHCARE,6,9
3902363931,Project Manager,27485716,BUSINESS-DEVELOPMENT,6,9
3902363931,Project Manager,28697203,INFORMATION-TECHNOLOGY,6,8
3902363931,Project Manager,18457785,INFORMATION-TECHNOLOGY,6,8
3902363931,Project Manager,23497307,ENGINEERING,6,7
3902363931,Project Manager,36861863,HEALTHCARE,3,3
3902363931,Project Manager,37201447,AGRICULTURE,0,1
3902363931,Project Manager,21773106,TEACHER,1,2
3902363931,Project Manager,75744306,HEALTHCARE,3,2
3902363931,Project Manager,22408666,TEACHER,1,1
3901352513,Part Time Assistant,24516163,APPAREL,5,6
3901352513,Part Time Assistant,13858219,APPAREL,5,6
3901352513,Part Time Assistant,27091280,APPAREL,5,6
3901352513,Part Time Assistant,13386301,APPAREL,5,6
3901352513,Part Time Assistant,23190306,APPAREL,5,8
3901352513,Part Time Assistant,92122785,CHEF,2,1
3901352513,Part Time Assistant,12668625,TEACHER,3,5
3901352513,Part Time Assistant,37263609,DESIGNER,2,1
3901352513,Part Time Assistant,67582956,DESIGNER,2,1
3901352513,Part Time Assistant,15601399,ENGINEERING,2,2
3894571546,Cannabis Sales Support,12251115,CONSULTANT,4,4
3894571546,Cannabis Sales Support,91467795,BUSINESS-DEVELOPMENT,4,4
3894571546,Cannabis Sales Support,38216888,AGRICULTURE,3,3
3894571546,Cannabis Sales Support,33964275,CHEF,3,3
3894571546,Cannabis Sales Support,21007083,DIGITAL-MEDIA,3,2
3894571546,Cannabis Sales Support,23477199,FITNESS,2,2
3894571546,Cannabis Sales Support,20230207,TEACHER,1,2
3894571546,Cannabis Sales Support,59450123,FINANCE,1,1
3894571546,Cannabis Sales Support,16723524,APPAREL,2,2
3894571546,Cannabis Sales Support,19053815,DIGITAL-MEDIA,1,3
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),14176254,ADVOCATE,5,3
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),36694627,ADVOCATE,5,2
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),28165687,AGRICULTURE,5,2
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),24068423,AGRICULTURE,5,1
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),29173771,ADVOCATE,4,1
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),18242317,AGRICULTURE,1,1
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),44476983,HR,2,2
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),38441665,FINANCE,2,1
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),97123005,FITNESS,3,3
3898176051,Inventory Clerk 2nd (Pay $19-$22.00),12693146,CONSTRUCTION,2,1
3906227606,Counter Manager - Prada - Valley Fair,10738095,APPAREL,7,6
3906227606,Counter Manager - Prada - Valley Fair,16500168,DESIGNER,7,8
3906227606,Counter Manager - Prada - Valley Fair,36621169,SALES,6,6
3906227606,Counter Manager - Prada - Valley Fair,15471999,DESIGNER,6,7
3906227606,Counter Manager - Prada - Valley Fair,11958994,DESIGNER,6,6
3906227606,Counter Manager - Prada - Valley Fair,10235211,BUSINESS-DEVELOPMENT,3,3
3906227606,Counter Manager - Prada - Valley Fair,20981299,ENGINEERING,3,0
3906227606,Counter Manager - Prada - Valley Fair,21807211,HR,5,6
3906227606,Counter Manager - Prada - Valley Fair,76916835,BUSINESS-DEVELOPMENT,5,2
3906227606,Counter Manager - Prada - Valley Fair,40088790,BANKING,3,4
3899530316,Senior Test Development Engineer,41152404,INFORMATION-TECHNOLOGY,7,7
3899530316,Senior Test Development Engineer,83816738,INFORMATION-TECHNOLOGY,6,8
3899530316,Senior Test Development Engineer,82246962,ENGINEERING,6,5
3899530316,Senior Test Development Engineer,37335325,ENGINEERING,6,6
3899530316,Senior Test Development Engineer,28630325,ENGINEERING,6,6
3899530316,Senior Test Development Engineer,85973397,CONSULTANT,3,2
3899530316,Senior Test Development Engineer,17213671,PUBLIC-RELATIONS,3,2
3899530316,Senior Test Development Engineer,24610685,SALES,5,3
3899530316,Senior Test Development Engineer,39166680,DIGITAL-MEDIA,4,3
3899530316,Senior Test Development Engineer,23398733,HEALTHCARE,3,0
3901633771,Tractor Trailer Driver,26676567,DESIGNER,3,0
3901633771,Tractor Trailer Driver,14698557,APPAREL,3,2
3901633771,Tractor Trailer Driver,71576860,CONSTRUCTION,3,2
3901633771,Tractor Trailer Driver,20748468,HEALTHCARE,3,2
3901633771,Tractor Trailer Driver,29525715,PUBLIC-RELATIONS,3,0
3901633771,Tractor Trailer Driver,93988900,HEALTHCARE,2,2
3901633771,Tractor Trailer Driver,18171955,SALES,1,0
3901633771,Tractor Trailer Driver,23302948,CONSULTANT,1,0
3901633771,Tractor Trailer Driver,31220062,PUBLIC-RELATIONS,2,0
3901633771,Tractor Trailer Driver,29184740,SALES,2,2
3900080585,Field Service Technician (HVAC / Fire Alarm / Building Automation),39855211,ENGINEERING,6,6
3900080585,Field Service Technician (HVAC / Fire Alarm / Building Automation),16833515,AVIATION,5,2
3900080585,Field Service Technician (HVAC / Fire Alarm / Building Automation),15226699,DIGITAL-MEDIA,5,4
3900080585,Field Service Technician (HVAC / Fire Alarm / Building Automation),21780877,INFORMATION-TECHNOLOGY,5,5
